transaction_id,account_id,transaction_date,transaction_type,description,transaction_amount,transaction_reference_id,utr_number
8d19ec2f-8415-7a38-fd1c-89c52f488028,87863118-385c-447e-4cde-9eba08663c72,2026-02-25 17:24:04,debit,NEFT/S691219884/HDFC/RENT PAYMENT PRIYA FAROOQ,10000.0,S691219884,
35333184-7a58-a596-3146-2e0c0b4830fb,56f1de7a-685a-b02c-2990-34741f308a15,2025-12-04 19:07:56,debit,FT -  S472412794 -  15831829770885 - BHARAT PETROLEUM OUTLET,5000.0,S472412794,
dce51adc-e6c2-7fb7-4f04-ace69efb997d,74e77d08-ba97-8847-f57f-f42a69cf44ba,2025-08-19 16:48:59,debit,MAX LIFE PREMIUM POLICY S647714881,5000.0,S647714881,UTR979866450734
87e86ad9-2468-71c2-9fbc-c5eb7d735656,71ec9279-e9cd-0ecb-9c3e-f0a6d7bd4845,2024-12-07 12:05:07,debit,ZERODHA BROKING S975609841,1000.0,S975609841,
4e93c017-8905-5f75-96a5-1e9df36298aa,9ff790cb-4690-6031-2809-da1f1a57e88a,2026-04-04 11:51:11,credit,Cheque Deposits S901199468,10000.0,S901199468,
3d601e1a-4afe-676b-b332-4036dbb1f40c,47a90bb9-23ec-fd18-ffa9-a08d55f73619,2025-12-23 20:59:14,debit,CGST S12257039,28604.8,S12257039,UTR270949492750
60b8fba7-8485-5b73-3e3a-5ada116f992b,89872d40-cbca-9e14-a43d-5cf18c076442,2025-09-23 18:47:56,debit,AMC FEE S920159929,124.97,S920159929,UTR655679233864
2d308f34-4634-e1c9-a223-80ef62ed0a63,d0a8a164-8802-cd4e-3edd-6a79c3c71824,2026-06-24 19:38:04,debit,CGST NA,98509.11,,UTR714877546388
4cf46882-cc22-db92-912a-f10f90972ef3,701d30b4-3576-40a4-b8b0-aa155425bcff,2026-03-17 21:48:01,debit,IMPS OW/S274049546/NEHA MENON/ICIC/59493567487774,4631.23,S274049546,UTR298306939078
e7f2ac16-eebc-9953-09b1-5e7fccc4857b,2d25a399-f561-4220-2d3a-0c1bce7025a7,2025-11-17 10:33:24,debit,EMI BAJAJ FINANCE LTD S917668313,28920.0,S917668313,UTR874240362020
cfbbb4d2-6972-1e39-81c8-80e2b0b28798,332c74a0-8fc9-446a-c054-1da94866c9c1,2025-11-16 14:05:23,debit,BSES RAJDHANI S881602765,2889.45,S881602765,
4c4f2a14-9a74-e8e2-747c-3b1253596d6d,dcd007a7-c482-bb32-a45d-036873c6a689,2025-02-08 12:10:48,debit,IMPS/P2A/S457417328/AUBL/13488972594177/00/INET/BHARAT PETROLEUM OUTLET,47187.72,S457417328,
300929b1-41b8-2755-c2ba-96db7ea15d19,09014b0d-a46a-a78d-7358-faa75846dc85,2025-12-05 09:38:44,debit,UPI-HP FUEL STATION-XXXXXX1041-UBIN0630643-S85022399,500.0,S85022399,
453ab16c-cc9b-951a-d5d8-1b018a9ea345,94a587ec-07b5-088c-861a-c273c1c8f627,2025-04-24 16:32:55,debit,NEFT  - SBIN0087062 - S120512408 - 5825679999306 - LENSKART SOLUTIONS SALT LAKE KOLKATA,5000.0,S120512408,UTR564163805431
ad3a569c-89fc-c455-e56d-fc20b9fc916f,2f83661e-6489-e80c-5744-8ddb8c3bbe7a,2025-02-12 11:27:05,debit,UPI-AMBIKA TRADING CO-XXXXXX4821-UBIN0730441-S377025020,15772.0,S377025020,
1e2c0537-4c1a-f599-acc1-d7cab10b62f3,8cdc8229-bfec-b752-c6d2-6e90fda5b573,2026-04-18 20:09:38,debit,LIC PREMIUM POLICY NA,25012.0,,UTR405281143942
6e656295-e33d-2b1e-c0c4-25a440971282,7a78bec7-dd77-3573-b61e-ec4a53f2d1d3,2026-01-07 17:54:53,debit,IMPS charges,26.15,,UTR728742194064
8f18d956-82e9-18fb-d92c-a2cc242144db,16fa116a-5f1d-74a9-8404-178bcf6ffcfe,2025-07-03 19:28:43,debit,EMI BAJAJ FINANCE LTD S705813716,22679.0,S705813716,UTR721846652178
2bec36ef-2a8e-deab-21ce-67d638c62d09,d210076a-3ee6-2da8-393d-371be53fc9b8,2026-05-11 11:37:27,debit,MAHANAGAR GAS S758228352,2055.46,S758228352,UTR309577241094
3a0ab633-a134-b231-f2ff-c25d0fa53caf,995c9447-5b04-d130-1a44-b28ce8101133,2025-02-18 14:19:38,credit,Cheque Deposits S787162632,1000.0,S787162632,UTR227289663031
353c0484-9b30-db6e-90be-61036d3c78ef,b9779f8b-907a-c38d-55ba-9c17348d433a,2025-12-29 12:01:47,debit,IGST INPUT S717746396,109895.92,S717746396,
5a67d19d-f282-f423-8363-9040c3079e22,ca910918-6b96-bd3c-9e0e-37b8308f3310,2026-02-25 16:57:36,credit,CASH DEP S669677096,1000.0,S669677096,
bac21489-8100-fe17-c7b0-841df2b2265e,521ba197-35ff-cbcc-86da-9c4917383b1f,2026-01-08 15:21:37,debit,IMPS/P2A/S230339500/HDFC/23169346937307/00/INET/CROMA A DIVISION OF INFINITI,1000.0,S230339500,
5b7d10c4-0d0d-1170-41a0-580de551fc8f,9ff790cb-4690-6031-2809-da1f1a57e88a,2025-04-02 09:31:36,debit,IGST INPUT S363271197,59944.0,S363271197,UTR780732842920
a6a04e88-2de2-86d6-c22f-1bef3dbaa065,d27c9642-e9c4-71b5-c264-2da7da457b86,2025-10-01 13:57:10,debit,EMI BAJAJ FINANCE LTD S229120378,5000.0,S229120378,UTR759222578642
292b2191-28f3-f848-c6eb-dbab69b56717,c99ecb92-d178-db0d-7b66-b1125778cb76,2025-11-01 19:50:07,debit,IMPS/P2A/S324212379/HDFC/98562773031910/00/INET/NAVYUG SELECTION,1824.0,S324212379,UTR659299416283
e2d8e188-0951-a631-2672-efb99473d016,c8213ad8-bc8c-c91c-056a-7af936bd9de0,2026-06-02 14:52:41,debit,UPI-SELECTRICITY TWO PRIVATE LIMITED-XXXXXX2934-HDFC0091949-S233797469,6921.0,S233797469,
11f8c4a1-8cfb-f9e3-073f-eaebdc9fd52e,918dc8ea-76bd-7065-a06b-6d820ad731e6,2026-01-16 20:31:17,credit,IMPS OW/S859103176/MOHAMMED CHATTERJEE/SBIN/20009054144871,1000.0,S859103176,
5c28c1e9-3bd5-d1fb-59a1-b480af8bbcbb,9175e46d-2c3c-df9e-83bf-7fedd8cd8938,2026-03-03 17:32:52,credit,UPI-NEW INDIA ELECTRONICS SALT LAKE KOLKATA-XXXXXX708-TMBL0908026-S620079829,4856.0,S620079829,
bf53f991-0936-bf9d-a1bb-781e3e33a561,6cd228a1-a362-9e67-27c8-1b09efd927f1,2025-05-11 21:29:24,debit,IMPS OW/S294301991/GAUTAM NAIR/AUBL/79805920207144,1000.0,S294301991,UTR353809741446
72671d20-a368-0bdd-5aa8-e5d1002fcc0c,8a7145de-b314-5838-feff-a43e21f8885a,2026-02-23 11:54:52,debit,LIC PREMIUM POLICY S476721157,1000.0,S476721157,
37a6e851-e64a-ff67-d542-cf286a1b28a6,a18d813e-cb94-575f-4668-6f2c7e9e1eca,2025-10-09 17:08:51,debit,IMPS/P2A/S390581770/HDFC/43532939054629/00/INET/STAR COMMUNICATION,4800.0,S390581770,UTR590709153705
eb6873db-5643-9a71-a69c-4a844be16e51,9ff790cb-4690-6031-2809-da1f1a57e88a,2025-12-16 17:04:50,debit,AIRTEL BROADBAND NA,2586.0,,UTR915213761762
6ac0e98e-5d6b-a115-391b-55f3de2c7f3d,060f23c4-ad92-4983-0f78-205eda0f1a75,2026-01-19 21:19:20,debit,MIN BAL PENALTY,81.0,S70324656,UTR752671871978
a5bd9db9-4fa3-5ef5-8f6f-ce6f79405103,10364b90-3358-0fe7-f0ea-601aeddd9a2e,2025-12-09 18:39:37,debit,IMPS/P2A/S152393613/TMBL/33455749777594/00/INET/TANISHQ TITAN COMPANY SALT LAKE KOLKATA,500.0,S152393613,UTR237955061997
e6887faa-76ba-8413-9946-6a5eb9f8702c,7f78763f-f8eb-af07-1402-0a7046a2f1e5,2025-08-24 11:01:58,debit,NEFT/S643620145/HDFC/RENT PAYMENT GAUTAM KHAN,10000.0,S643620145,
cae9a6ff-49b1-fd57-692b-c434c1d5bfd2,91444791-cfde-7572-8de5-a8ffd87fc184,2025-11-11 19:29:39,debit,IMPS/P2A/S514472896/TMBL/90525572354325/00/INET/SKYLINE REALTORS PVT LTD,95145.0,S514472896,UTR833019165274
6af43d03-0ffb-8557-152f-fe83cdbe0106,2b7802d6-13e7-1311-268d-9bfeedfa32bf,2025-09-19 15:26:50,debit,UPI-NAVYUG SELECTION ANDHERI WEST-XXXXXX8373-AUBL0268886-S625645755,9498.0,S625645755,UTR883287289768
dbbfc1ad-da51-b65f-fb75-1336b631705f,b6824f4e-70a3-8350-6083-01d79bbf1d33,2025-08-21 20:26:58,debit,BESCOM ELECTRICITY S470169498,10392.0,S470169498,UTR193259438486
48a22464-7491-bb40-4352-39c2ed898566,94a587ec-07b5-088c-861a-c273c1c8f627,2025-01-29 19:11:53,debit,AIRTEL BROADBAND S625561377,1900.4,S625561377,UTR720176003367
9f05e029-9391-0606-feaf-000a80c2cfbf,16fa116a-5f1d-74a9-8404-178bcf6ffcfe,2025-04-29 20:07:45,debit,TCS COLLECTED S487847033,1000.0,S487847033,
d40b4bfd-7e5d-7564-9e91-1fd64acf030a,bb816f28-3fdf-6f6d-e5ba-626c12cd7857,2025-09-07 07:22:32,debit,MSEB ELECTRICITY S833679080,1306.0,S833679080,UTR589732525274
0ed462ec-2839-a4a8-08af-b694812aa587,2c983fdf-9d3e-526c-b8c3-bbe002254c3e,2026-03-24 15:47:31,debit,UPI-ANNAPURNA STORES-XXXXXX4614-AUBL0954634-S616848452,22137.0,S616848452,
11e7c871-f7d4-ab0b-3672-2fe929631c00,995c9447-5b04-d130-1a44-b28ce8101133,2026-06-20 15:19:08,debit,NEFT  - TMBL0035882 - S712857890 - 68929819945047 - BIG BAZAAR RETAIL DAHISAR EAST,102770.0,S712857890,
94830f18-3c48-3c63-b7f0-02b218c68ec3,cbdfbe21-89f2-6f29-4a22-1e4ecb3143c1,2026-04-16 09:42:05,debit,IMPS OW/S734067001/NEHA CHATTERJEE/SBIN/75903044602218,124900.0,S734067001,UTR844310146405
138db8c8-351b-f904-a43e-0c6aa120ec10,f9c9d60a-696e-925b-185e-35e4c866edb8,2025-04-02 16:44:06,credit,IMPS OW/S592959168/MOHAMMED PILLAI/HDFC/11662415542587,13289.0,S592959168,
d7617b86-a643-edcc-8019-0e33fe233018,d27c9642-e9c4-71b5-c264-2da7da457b86,2025-09-10 17:18:05,debit,EMI BAJAJ FINANCE LTD S546954533,10000.0,S546954533,UTR414414517592
ac053a37-5f60-65e6-09ae-6c7c42ccbdcd,81e8a538-a2ea-bed5-272d-4bd71784ec55,2025-12-16 20:41:17,debit,ZERODHA BROKING S416630858,71431.17,S416630858,UTR425808336369
e21e63fc-ae8c-1e79-3ddc-278cf8b50cdd,bfbe6317-6c03-7798-c909-c1172a7fedea,2025-10-05 13:11:16,debit,NEFT  - ICIC0374041 - S896103276 - 57995555521914 - UMANG SELECTION,966.0,S896103276,UTR908646454732
3bd42921-26b0-22f7-7e91-e6e45b3e217d,bb816f28-3fdf-6f6d-e5ba-626c12cd7857,2025-01-22 18:11:32,debit,LIC PREMIUM POLICY S750969624,10000.0,S750969624,
310fa5d6-6abf-8111-533c-aef21a1761d6,1cb7f74b-836f-a0e4-5c28-99ba00ce6d7c,2025-08-26 16:20:39,debit,NEFT  - ICIC0241473 - S260694604 - 49328382250866 - LAXMI TRADERS,6591.0,S260694604,UTR252202302732
e9e3b3cf-1204-7529-bbc0-aaa2171666e9,74e77d08-ba97-8847-f57f-f42a69cf44ba,2024-12-31 18:31:58,debit,EMI BAJAJ FINANCE LTD S799444086,5000.0,S799444086,UTR276025456825
7139ab3e-843b-5d04-1e53-e21d4cc9f9f6,f92a4c13-0bdb-6827-9361-1add90249652,2026-04-04 13:34:36,debit,BESCOM ELECTRICITY S385213134,548.09,S385213134,
c17956fd-9e14-20cf-996f-9d429009e374,3da1fe47-3b12-309a-7473-f5a26f318328,2025-03-26 13:14:21,debit,EMI TATA CAPITAL LTD S855550659,9760.0,S855550659,UTR425386949473
2b25b73b-b21f-5b31-dee5-14868a90dd9c,67231e36-b05b-d878-123d-13fc0f10b29f,2025-07-07 22:00:08,debit,ICICI PRUDENTIAL PREMIUM POLICY S351997159,1000.0,S351997159,UTR499024774130
bdfdce4f-7eb1-73c2-1648-47c9ed5997b8,f92a4c13-0bdb-6827-9361-1add90249652,2026-04-24 15:02:54,debit,MAHANAGAR GAS S789615892,744.0,S789615892,UTR198438894627
cf2563ea-f714-e863-19db-2c4808117d37,84089062-ec60-7785-6e93-fda705b368d0,2026-04-20 08:02:06,debit,NEFT  - UBIN0345359 - S986857220 - 27563384718049 - INDIAN OIL PETROL PUMP,15497.0,S986857220,UTR345576695783
e82a244c-4356-68b3-b985-f551af5fba4e,9ff790cb-4690-6031-2809-da1f1a57e88a,2025-09-29 12:08:39,debit,FT -  S816842239 -  99495587802898 - APOLLO PHARMACY HINJEWADI PUNE,5000.0,S816842239,UTR817316862348
9fc4fd93-146e-c75d-9992-5641e2ad3cc1,97cc017a-bfd5-96d2-6887-db8cae16c4ff,2025-10-06 18:56:52,debit,NEFT  - UTIB0018978 - S260235404 - 61362087559093 - JAI HIND PROVISION SAKET DELHI,867.38,S260235404,UTR593970059187
3ee7959d-a0ca-515b-ce7a-649145bc2ceb,111b7e1e-d20c-ad73-a2fc-d2ce333f38a7,2026-03-21 14:55:34,debit,FT -  S989617046 -  48104252557097 - SELECTION MOBILE,1000.0,S989617046,UTR910108255988
8272cc4b-e7a4-2f53-8583-3e8d5a1bbbd3,f80026f2-ad7e-4fcf-2294-96d9f3f62e20,2025-10-21 11:49:36,debit,UPI-STAR COMMUNICATION-XXXXXX8390-AUBL0571390-S906967227,4209.0,S906967227,
d0389de8-4c5c-f479-0382-2ea04b3e1945,c8213ad8-bc8c-c91c-056a-7af936bd9de0,2026-06-27 13:06:12,debit,FT -  S726026778 -  36926712397173 - BATA INDIA LIMITED,17733.0,S726026778,UTR685544718440
99c53b41-1a9e-d799-a0ff-887a92c50248,a47c5f95-68c9-f987-05f9-40290cb94428,2025-01-28 14:21:21,credit,Cheque Deposits S705483656,13940.0,S705483656,
a28340fc-9109-05f6-1e5c-e3ce3006819d,e8eeb3f9-ed92-aa2c-9bcc-5069ed54188c,2025-11-21 06:05:50,debit,EMI BAJAJ FINANCE LTD S124284549,30442.68,S124284549,UTR219939903372
ca0261f6-efe0-5a8b-7dec-a1fe852a0204,590123ab-f5eb-9ab0-10a0-5a241fba6782,2025-08-17 19:49:39,debit,NEFT  - RATN0362848 - S253924523 - 32254037477150 - VRINDAVAN SWEETS PVT LTD,1000.0,S253924523,
78e173c0-e073-0a13-aa04-2b3231f60b26,37fd000a-6742-3bf2-0025-3ba0f14167ac,2025-02-11 20:57:16,debit,UPI-VIJAY SALES INDIA PVT LTD SALT LAKE KOLKATA-XXXXXX2863-ICIC0184424-S400087217,4718.0,S400087217,UTR173535712347
703460e1-cdc2-7269-630a-51a73eeeba54,290b1e8e-6bb3-8bd1-a81b-ef5d7f2fa806,2026-05-30 16:58:10,debit,BESCOM ELECTRICITY S127931236,500.0,S127931236,
f9f4f42b-4469-c1f6-3e14-7601481d6700,c7a58cd2-320c-03b9-ebf3-8c1087cafe3e,2025-11-03 12:01:36,credit,EMI BAJAJ FINANCE LTD S245278091,5000.0,S245278091,UTR316372977097
57177199-c678-c2b2-80c6-84b8cb832743,b9779f8b-907a-c38d-55ba-9c17348d433a,2025-10-08 13:19:00,debit,NEFT  - SBIN0575357 - S305350353 - 73095715948850 - HOME CENTRE LIFESTYLE SAKET DELHI,3972.0,S305350353,UTR894039412874
9df1843e-87b8-582a-3c79-826723318c1a,d5cd1a90-bdb6-1b86-f7d6-ba88a1e6a48f,2025-06-30 09:39:22,debit,GROWW MUTUAL FUND SIP,10000.0,S954821172,UTR475346864627
cae69f0f-e2dd-99fc-30b7-b05d68542d1e,c074b357-8817-c8c3-edf8-7d97fe886cc7,2026-06-13 13:21:03,debit,NEFT  - UTIB0678521 - S73675264 - 40562496394901 - SRI VENKATESHWARA AGENCIES,10000.0,S73675264,
2bd9d471-e87e-4519-26a2-b1a0666d9729,1be81c67-8c33-188f-b1e2-77d41168b691,2026-01-28 13:45:59,debit,MAHANAGAR GAS S631367406,1015.14,S631367406,
96470219-14a0-0f78-462e-40982f350b04,e8eeb3f9-ed92-aa2c-9bcc-5069ed54188c,2025-09-23 17:57:44,debit,FT -  S692610818 -  87869998177419 - INDIAN OIL PETROL PUMP T NAGAR CHENNAI,60386.0,S692610818,
8a865172-58c2-07d6-6d09-be32527e29b0,b47048ca-353f-5c9c-ed8f-7b55a6bde3f6,2025-01-26 15:28:04,debit,AIRTEL BROADBAND S289517898,2114.08,S289517898,UTR653705786464
239cd513-460e-6f3c-af9a-b74e8e5cd744,9ff790cb-4690-6031-2809-da1f1a57e88a,2025-12-01 09:31:09,debit,IMPS OW/S921367305/DEEPA JOSHI/SBIN/7124185999939,10000.0,S921367305,UTR774091239180
c901a4c7-0a95-ae8a-c7d5-783a268cc617,e8eeb3f9-ed92-aa2c-9bcc-5069ed54188c,2025-05-02 08:11:36,debit,UPI-HP FUEL STATION-XXXXXX3060-SBIN0113934-NA,5000.0,,UTR202899039236
46d618ed-2c9a-5c98-a3c3-d05ff503473c,7a78bec7-dd77-3573-b61e-ec4a53f2d1d3,2025-11-17 15:17:25,debit,UPI-AMBIKA TRADING CO SAKET DELHI-XXXXXX2605-AUBL0763844-S188799756,6835.0,S188799756,UTR512916588804
cf45bbd2-5c71-ef6d-d2ff-c98eb8544af8,dceea2de-99f2-df5e-3fff-50b630a87d17,2025-01-17 09:36:01,debit,IMPS/P2A/S234577043/AUBL/39720251175420/00/INET/BIG BAZAAR RETAIL,1000.0,S234577043,UTR173088999213
2d2bf818-4ece-fb13-b013-97ed5ab0478f,78d122f2-ee11-5aff-ce97-c5e626bbdccd,2025-08-19 20:50:44,credit,IMPS OW/NA/VIKRAM NAIR/AUBL/40084384746982,1000.0,,UTR696379122222
f79546ba-5ce5-9848-5b4c-a57e125c8e06,e89a8ccf-170a-54c7-2751-01206cd386ad,2025-06-13 12:44:11,credit,UPI-VINAYAK CHEMICALS PVT LTD-XXXXXX9603-ICIC0177589-S227511766,10412.0,S227511766,
08023b21-1584-7e7d-92c6-2cfffda925c4,10364b90-3358-0fe7-f0ea-601aeddd9a2e,2026-06-08 10:59:10,debit,FT -  S151233710 -  54862188866053 - IKEA INDIA PVT LTD SAKET DELHI,50000.0,S151233710,UTR769071660055
2f4346e3-f1ea-b628-e855-461d4a120704,d27b648a-c157-ae7e-96ff-3722ed34584b,2026-03-06 18:55:11,debit,UPSTOX S666501143,1000.0,S666501143,
f49a7263-6e6b-5ca5-89d0-85ec6a193536,1195bfcd-6a20-5727-97d6-8b897bba88a6,2025-02-04 15:39:00,debit,EMI BAJAJ FINANCE LTD S28559582,38421.0,S28559582,UTR902548415864
d0a5452d-c355-e003-0407-b0c5cd80021a,d2792935-89a4-d6a9-3dd7-96a020ff88e0,2025-04-19 19:20:53,debit,EMI TATA CAPITAL LTD S860275305,1000.0,S860275305,UTR377489731906
89467168-85aa-db51-9192-2e2197d5e140,2c983fdf-9d3e-526c-b8c3-bbe002254c3e,2026-01-22 20:46:09,debit,ATM CASH WDL S32376285,10000.0,S32376285,UTR292400135527
c84f8600-6dd0-15d5-2654-8bed65ee321e,d27b648a-c157-ae7e-96ff-3722ed34584b,2025-06-02 12:01:27,debit,COMMISSION ON COLLECTION S506544711,117.41,S506544711,UTR900327434477
64fcdd08-b4f7-627f-7fc7-001deb9014d8,9ff790cb-4690-6031-2809-da1f1a57e88a,2025-11-13 12:05:49,debit,IMPS OW/S612444674/ARJUN BHATT/CNRB/89536385855388,10000.0,S612444674,UTR618046797780
972cb107-aba5-229f-9070-a147fd2a54d8,0a67bc61-1644-157b-b5a0-1d58e765b86d,2025-05-09 18:39:37,debit,TCS COLLECTED S679957398,5000.0,S679957398,
ae733132-2c97-d5ae-195a-30d4143960b8,9ff790cb-4690-6031-2809-da1f1a57e88a,2026-06-02 19:28:54,debit,IMPS/P2A/S936901360/SBIN/12207397533583/00/INET/APOLLO PHARMACY,4718.0,S936901360,
72be476d-5a20-11d6-2985-53ab1b37f207,0a67bc61-1644-157b-b5a0-1d58e765b86d,2025-09-17 17:09:06,debit,EMI BAJAJ FINANCE LTD S525848013,1000.0,S525848013,UTR682530602394
46c1b34c-6959-6c30-67f0-a2edd4c1d169,9ff790cb-4690-6031-2809-da1f1a57e88a,2025-11-05 19:34:00,debit,SMS CHG S219935423,50.0,S219935423,UTR802707815698
0a920f19-44b9-6aeb-c0ae-51b9c3c05b8f,521ba197-35ff-cbcc-86da-9c4917383b1f,2025-05-28 12:08:37,debit,TDS 194C Q4 FY26,55833.51,S585187590,UTR556643945983
f9c5c17b-caa1-5fbd-ade7-bb1e8aafa1d0,c35531ab-1955-b325-f04d-489229cfc5e7,2025-03-05 12:39:05,debit,UPI-BATA INDIA LIMITED-XXXXXX9245-CNRB0672717-S657427290,7539.0,S657427290,UTR720439639915
fd6eab3a-b2d8-2c3c-aed8-3735e905b0fc,33ad927b-cd7f-18fb-c277-f7925616d403,2025-04-04 19:53:57,debit,COMMISSION ON COLLECTION S37021267,10.0,S37021267,UTR435901224529
38548d69-9d13-f8ab-e189-426e27ab702e,74c01b41-40c2-995a-1cac-bd816de0637d,2026-05-06 19:51:45,debit,AIRTEL BROADBAND NA,480.15,,UTR595041685393
b846feaf-5347-27ed-710f-e6c5e0ac4520,290b1e8e-6bb3-8bd1-a81b-ef5d7f2fa806,2026-02-28 06:33:05,debit,FT -  S213643515 -  39537427334613 - NETMEDS MARKETPLACE,1000.0,S213643515,UTR229193803662
cc942cc1-4b5a-dfbc-ee8c-89819aeebe28,bf4d12d9-e22f-02e8-8cab-9d089cf4bd27,2026-05-20 18:14:17,credit,IMPS OW/NA/NEHA PILLAI/TMBL/44175824776543,7257.0,,
0a597f16-9ed7-5a15-7ecf-b24fb0128ecc,46e3c5fa-f9a8-bcaa-09a9-dbba3a0d3734,2026-03-02 21:45:19,debit,FT -  S930872799 -  27035620700307 - NAVYUG SELECTION T NAGAR CHENNAI,44494.92,S930872799,UTR459163278344
6bf19af9-f529-3844-5957-5d6246fd5d4d,9ff790cb-4690-6031-2809-da1f1a57e88a,2025-08-05 17:53:06,debit,FT -  S173528483 -  81984526828023 - VIJAY SALES INDIA PVT LTD,57958.0,S173528483,
6b8b9f07-ed31-a20e-4381-0ea76b18b4c0,bfbe6317-6c03-7798-c909-c1172a7fedea,2025-04-23 17:40:59,credit,IMPS OW/NA/DEEPA KUMAR/RATN/52983529890064,500.0,,
3f40436c-2295-6a37-fa33-1b26b9517acd,6307b2b3-99c3-bd71-8c54-2508d34dd349,2025-09-01 19:31:35,debit,DEMAT AMC S130091574,10976.0,S130091574,UTR352053166973
2f1d813f-9ad6-9a4f-fb00-d101b03a7eac,03b1f63d-4f79-b094-825f-94032227fef4,2026-04-28 12:36:10,debit,BSES RAJDHANI S772205130,1000.0,S772205130,
494ec517-7c75-656f-5b7d-889a32d36b30,b47cba56-41f2-e681-cf7e-3857edb3e433,2026-05-26 13:10:44,debit,NEFT  - UTIB0787136 - S353737749 - 43140914762353 - TRUSTLINE INSURANCE BROKERS,311087.0,S353737749,UTR231496055474
b03a1dd4-9488-83f4-9a64-3cb89309cf73,b47cba56-41f2-e681-cf7e-3857edb3e433,2025-12-06 12:48:33,debit,MSEB ELECTRICITY NA,961.66,,UTR468158119593
5702e4c7-db24-2c53-01c0-887d58b04acc,45d6812c-7314-8b82-ecca-573217e09a20,2026-04-20 18:41:09,debit,UPI-SELECTRICITY TWO PRIVATE LIMITED-XXXXXX8250-RATN0587780-S316779460,10000.0,S316779460,UTR547749708451
b986e451-33f1-d63e-c855-230663afca59,20952c45-0d06-8512-9c43-7196c1b3c6e1,2026-05-20 11:38:47,debit,EMI BAJAJ FINANCE LTD S259473406,5411.73,S259473406,UTR719832233119
89a2ab52-6895-9c6b-f0e0-9c5e4ac22b59,fe9b1fa0-f3f1-da68-1853-cbd64da6faae,2026-03-04 18:25:12,debit,IMPS/P2A/S70875329/AUBL/34478012161599/00/INET/SWIGGY INSTAMART ANDHERI WEST,5000.0,S70875329,UTR440304370228
663ec0bf-2732-0c1d-b6ee-96b1a5961230,d1797c1e-a710-f46e-964a-0d9dd5801c35,2026-03-18 10:02:52,debit,SMS CHG S555967099,78.05,S555967099,
a789613d-3b70-9aae-58ac-0419a1a3002a,6c4ace22-6ef7-c0f6-0242-0c35c9eb4724,2025-09-22 18:22:06,debit,ATM CASH WDL S915815982,7585.0,S915815982,UTR604280511597
6d1d568b-37c4-90a2-259b-97a8d930bab5,207ed438-d5ca-cdc8-d46a-7d776a1316bb,2026-05-06 09:08:15,credit,IMPS OW/S903129920/GAUTAM CHATTERJEE/TMBL/33781655633487,500.0,S903129920,UTR185947288587
622d87b0-84fb-bb22-4d6e-47b972278e85,b9779f8b-907a-c38d-55ba-9c17348d433a,2025-06-03 18:47:52,debit,IMPS/P2A/S77474669/RATN/19842072384055/00/INET/BHARAT PETROLEUM OUTLET SAKET DELHI,19700.0,S77474669,UTR881822063695
439f0958-2215-b8f2-98fa-efb3b5629a06,a1014d07-ccad-c214-7a3b-13fa8eef88dd,2026-05-04 15:37:53,debit,EMI BAJAJ FINANCE LTD S23210366,40102.08,S23210366,UTR463925520694
0e0c5260-4ab0-e3b9-dbd5-bbda66d0a61e,0f71d72c-c971-b6ac-3a55-8b135c7e15aa,2025-12-29 18:43:26,debit,IMPS charges,120.0,,
8de23dba-f305-af66-3b91-acdeb7079b6e,2f83661e-6489-e80c-5744-8ddb8c3bbe7a,2025-11-29 16:30:25,debit,NEFT  - ICIC0213978 - S495094435 - 75996768556196 - GANESH MOBILE WORLD,500.0,S495094435,
564f8d7c-973d-f9b6-3462-1c48c66978f4,9ff790cb-4690-6031-2809-da1f1a57e88a,2025-01-30 15:31:54,debit,SMS CHG S308890200,159.16,S308890200,
23e37d46-4dad-3a0e-c6e1-a4e9e97b1c39,81e8a538-a2ea-bed5-272d-4bd71784ec55,2025-09-08 12:44:51,debit,ATM CASH WDL S616165191,1000.0,S616165191,
f3e8e0f6-4fb1-bd1b-9883-1c96aeef16e2,2b62dc4a-9afd-9a59-bd8c-6fc2e9961b4d,2026-03-23 18:09:42,credit,IMPS OW/S354042262/NEHA NAIR/RATN/40258937041221,17614.0,S354042262,
835e359b-8319-0b00-3d7f-8b19f7b1c719,00ce5b6b-1c8d-afa8-c125-ccae2e3e5ca2,2025-10-29 18:50:36,credit,SALARY CREDIT S215337832,76901.0,S215337832,UTR945800463226
fdf8a810-9d09-9e71-1913-e60b90cdae06,a47c5f95-68c9-f987-05f9-40290cb94428,2025-10-29 12:15:25,debit,NEFT CHARGES S658759367,86.48,S658759367,UTR421065497112
b1579d79-c0a5-e516-6071-5433f4a723b0,9ff790cb-4690-6031-2809-da1f1a57e88a,2025-04-29 10:48:48,debit,NEFT  - UTIB0065893 - S954573330 - 21105105767745 - STAR COMMUNICATION,100775.0,S954573330,
0840d031-3697-5655-181f-a82493968303,2752731f-77de-036e-277f-1951a1e20546,2025-01-29 12:21:36,credit,Cheque Deposits S34017763,17865.0,S34017763,
6c5ce229-f5cf-f2af-a6eb-82d537411c69,111b7e1e-d20c-ad73-a2fc-d2ce333f38a7,2026-06-15 14:38:58,credit,Cheque Deposits S416387185,10000.0,S416387185,UTR273166125698
